ID,Speaker
3436-172171-0024_103-1241-0004.wav,thou art ill taught to remain a year at arthur's court with choice of society and smile on no one and now before the face of arthur and all his knights to call such a man as this the flower of knighthood
3436-172171-0027_8095-274345-0033.wav,didst thou see any one coming after me from the court
3436-172171-0035_6367-65536-0022.wav,and urged on his horse with a stick then owain would have had him return to the court to receive the praise that was his due but perceval said i will not come to the court till i have encountered the tall man that is there
3436-172171-0036_39-121915-0001.wav,to revenge the injury he did to the maiden but take thou the goblet to queen guenever and tell king arthur that wherever i am i will be his vassal and will do him what profit and service i can and sir owain
3436-172171-0037_2910-131096-0013.wav,went back to the court and related all these things to arthur and guenever and to all the household
3436-172171-0042_7780-274562-0089.wav,footnote the word means both fisher and sinner thou shalt remain with me a space in order to learn the manners and customs of different countries and courtesy and noble bearing and this do thou remember
3436-172171-0043_6147-34606-0034.wav,if thou seest aught to cause thy wonder ask not the meaning of it if no one has the courtesy to inform thee the reproach will not fall upon thee but upon me that am thy teacher
3436-172171-0044_2007-132570-0031.wav,while perceval and his uncle discoursed together perceval beheld two youths enter the hall bearing a golden cup and a spear of mighty size with blood dropping from its point to the ground
3436-172171-0047_3607-29116-0001.wav,perceval entered a valley and came to a hermit's cell and the hermit welcomed him gladly and there he spent the night and in the morning he arose and when he went forth behold a shower of snow had fallen in the night and a hawk
3436-172171-0048_3374-298025-0009.wav,had killed a wild fowl in front of the cell and the noise of the horse had scared the hawk away and a raven alighted on the bird and perceval stood and compared the blackness of the raven and the whiteness of the snow
3436-172171-0049_150-132655-0004.wav,to the hair of the lady that best he loved which was blacker than jet and to her skin which was whiter than the snow and to the two red spots upon her cheeks which were redder than the blood upon the snow
3436-172171-0050_669-129061-0030.wav,now arthur and his household were in search of perceval and by chance they came that way know ye said arthur who is the knight with the long spear that stands by the brook up yonder lord said one of them
3436-172171-0052_2843-152918-0078.wav,and who he was but perceval was so intent upon his thought that he gave him no answer then the youth thrust at perceval with his lance and perceval turned upon him and struck him to the ground
3436-172171-0056_226-122538-0027.wav,or he is thinking of the lady whom best he loves if it seem well to thee lord i will go and see if this knight has changed from his thought and if he has i will ask him courteously to come and visit thee
3436-172171-0057_2843-152918-0053.wav,and perceval was resting on the shaft of his spear pondering the same thought
3436-172171-0058_446-123502-0000.wav,if i thought it would be as agreeable to thee as it would be to me i would converse with thee i have also a message from arthur unto thee to pray thee to come and visit him
3436-172171-0059_730-360-0042.wav,and two men have been before on this errand that is true said perceval and uncourteously they came they attacked me and i was annoyed thereat then he told him the thought that occupied his mind
3436-172171-0061_2911-7601-0013.wav,and truly he is the knight who fought with thee last verily said perceval i am not sorry to have thus avenged the insult to the smiling maiden then perceval told him his name and said
3436-172171-0064_6476-96661-0003.wav,gladly will i do so answered perceval so they went together to arthur and saluted him
3436-172171-0065_8465-246943-0018.wav,him whom thou hast sought so long welcome unto thee chieftain said arthur and hereupon there came the queen and her handmaidens and perceval saluted them and they were rejoiced to see him and bade him welcome
3440-171006-0002_6385-220959-0012.wav,my kinsmen according to the flesh brethren my heart's desire and prayer to god for israel is that they might be saved and such dear reader is in greater or less degree the feeling of every renewed heart
3440-171006-0003_3168-173565-0011.wav,loving jesus it would fain have others love him too it desires the salvation of all but for that of its own dear ones it longs and labors and prays it is like jacob wrestling with the angel when he said
3440-171006-0004_4267-72637-0018.wav,i will not let thee go except thou bless me and thus it was with elsie she knew now that her father was not a christian that he had no real love for jesus none of the true fear of god before his eyes
3440-171006-0008_7780-274562-0027.wav,they were discussing the question whether or no a change of heart were necessary to salvation the general opinion seemed to be that it was not and elsie listened with pain while her father expressed his decided conviction that all who led an honest upright moral life
3440-171006-0009_2989-138028-0027.wav,and attended to the outward observances of religion were quite safe he could see no necessity for a change of heart he did not believe in the doctrine of total depravity not he no indeed he thought the world much better than many people would have us believe
3440-171006-0010_3112-9555-0048.wav,elsie fixed her eyes on his face with a very mournful gaze while he was speaking but he was busy with his argument and did not notice her but one of the guests was just expressing his approval of mister dinsmore's sentiments when catching sight of elsie's face
3440-171006-0011_7148-59157-0008.wav,he stopped remarking your little girl looks as if she had something to say on the subject what is it my dear elsie blushed hesitated and looked at her father yes speak my daughter if you have anything to say he said encouragingly elsie lifted
3440-171006-0013_298-126791-0049.wav,create in me a clean heart o god and renew a right spirit within me where did you learn all this he asked looking at her with mingled surprise and admiration in the bible sir she modestly replied you seem to have read it to some purpose said he
3440-171006-0014_2910-131096-0022.wav,and now since you consider that change so necessary can you tell me how it is to be brought about god's holy spirit alone can change a sinner's heart sir and how am i to secure his aid he asked elsie answered with a text
3440-171006-0016_8975-270782-0080.wav,i think there is a text that says you must be able always to give a reason for the hope that is in you or something to that effect is there not yes sir be ready always to give an answer to every man that asketh you a reason of the hope that is in you
3440-171006-0017_7059-77900-0041.wav,with meekness and fear then raising her eyes to his face with a touching mixture of deep humility and holy boldness she continued and this sir is my answer jesus says him that cometh unto me i will in no wise cast out
3440-171006-0018_3607-29116-0013.wav,and i believe him i did go to him and he did not cast me out but forgave my sins and taught me to love him and desire to serve him all my life this conversation between the gentleman and the little girl had drawn the attention of all present
3440-171006-0023_1447-130552-0000.wav,yes remarked travilla a text has been running in my head ever since you commenced your conversation something about these things being hid from the wise and prudent and revealed unto babes and he added
3440-171006-0025_4214-7146-0014.wav,she asked raising her head to give him a smile of joyful welcome i did not know you were there ah i have been watching you for several minutes he said always poring over the same book elsie do you never tire of it no indeed papa
3440-171006-0028_7278-91083-0010.wav,i was much pleased with your intelligent answers to mister lee last evening elsie sighed and her eyes filled with tears it was not what she wanted what an odd child you are he said laughing
3440-171006-0029_5652-19215-0042.wav,she dropped her head on his breast and burst into tears and sobs why elsie my own darling what ails you he asked in great surprise
3440-171009-0004_3259-158083-0078.wav,we were all so sorry that you had to leave us so soon last night we had lots of fun after you left i think your papa might have let you stay up a little longer but he has promised that tonight as we are to have the christmas tree and ever so much will be going on
3440-171009-0005_307-127535-0027.wav,late hours and rich food are very bad for little folks and i notice that miss elsie has grown a deal stronger and healthier looking since her papa came home he takes such good care of her indeed he does said elsie heartily thanking missus brown with one of her sweetest smiles
3440-171009-0006_2289-152253-0028.wav,whatever you all prefer said elsie if you like i will practice that duet with you the first hour after breakfast or do anything else you wish but the second hour i must spend with papa and after that i have nothing to do but entertain my company all day
3440-171009-0008_3983-5331-0003.wav,her blue eyes opened wide with astonishment when elsie quietly replied that her papa had kindly arranged to give her an hour every morning
3440-171009-0010_233-155990-0010.wav,loving also his little pupil with all a father's fond yearning affection delighted in his task when elsie left her father she found that the carringtons had just arrived
3440-171009-0011_302-123516-0008.wav,she and lucy had not seen each other since the week the latter had spent at roselands early in the summer and both felt pleased to meet missus carrington gave elsie a warm embrace remarking that she had grown and was looking extremely well better than she had ever seen her
3440-171009-0013_6880-216547-0110.wav,a variety of story books toys and games had been provided for their amusement elsie's entrance was hailed with delight for she was a general favorite oh elsie can't you tell us what to play cried mary leslie i'm so tired
3440-171009-0014_8629-261140-0011.wav,and she yawned wearily here are some dissected maps mary replied elsie opening a drawer would you not like them no indeed thank you they are too much like lessons
3440-171009-0019_307-127535-0040.wav,elsie stood a moment looking much perplexed then with a brightening face exclaimed in her cheerful pleasant way well never mind flora dear i will get you my doll
3440-171009-0020_730-358-0060.wav,the little weeper answered eagerly smiling through her tears elsie ran out of the room and was back again almost in a moment with the doll in her arms there dear little flora she said laying it gently on the child's lap
3440-171009-0022_6531-61334-0027.wav,and elsie sat down to her game again a few moments afterward mister horace dinsmore passed through the room elsie he said as he caught sight of his little daughter go up to my dressing room there was evidently displeasure and reproof in his tone
3440-171009-0023_2911-12359-0019.wav,mister dinsmore passed out of one door while elsie left by the other the three little girls looked inquiringly into each other's faces what is the matter what has elsie done asked carry in a whisper i don't know
3440-171009-0024_307-127539-0020.wav,nothing i guess replied lucy indignantly i do believe he's just the crossest man alive when i was here last summer he was all the time scolding and punishing poor elsie for just nothing at all i think he must be very strict said carry
3440-171009-0025_2843-152918-0102.wav,and that was the conclusion they all came to in the meantime elsie sat down alone in her banishment and tried to think what she could have done to deserve it it was some time before she could form any idea of its cause
3440-171009-0028_4898-20016-0019.wav,and then kneeling down she asked forgiveness of god a full hour she had been there alone and the time had seemed very long when at last the door opened and her father came in elsie rose and came forward to meet him
3440-171009-0029_7148-59157-0006.wav,with the air of one who had offended and knew she was in disgrace but putting one of her little hands in his she looked up pleadingly into his face asking in a slightly tremulous tone dear papa are you angry with me
3440-171009-0033_248-130644-0012.wav,she held up her face for a kiss which he gave i wish i could always be good papa she said but i am naughty so often no said he i think you have been a very good girl for quite a long time
3440-171009-0034_8419-293473-0008.wav,and elsie found the children in the nursery engaged in eating flora turned to her as she entered please elsie don't be cross she said coaxingly i am real sorry your doll's broken but it wasn't my fault enna would try to snatch it
3440-171009-0035_1594-135914-0009.wav,and that made it fall and break its head poor elsie this was quite a trial and she could scarcely keep back the tears as following flora's glance she saw her valued doll lying on the window seat
3440-171009-0040_8051-119902-0027.wav,and she was eager to remove any unfavorable impression they might have received i am sure he must love you very dearly elsie remarked caroline soothingly no one could help seeing that just by the way he looks at you elsie answered her with a pleased and grateful look
3440-171009-0045_2182-150130-0014.wav,blushes are very becoming oh you needn't pretend you don't know you're handsome you're a perfect little beauty do tell me where did you get such splendid eyes but i needn't ask for i have only to look at your father to see where they came from
3440-171009-0046_1355-39947-0008.wav,mister dinsmore to elsie's papa who just then came toward them you ought to be very proud of this child she is the very image of yourself and a perfect little beauty too
3440-171009-0047_7511-102420-0009.wav,miss stevens is pleased to flatter me he said bowing low but flattery is not good for either grown up children or younger ones and i must beg leave to decline the compliment
3440-171009-0048_8051-118101-0010.wav,as i cannot see that elsie bears the slightest resemblance to me or any of my family she is very like her mother though he added with a half sigh and a tender loving glance at his little girl and that is just what i would have her
3440-171009-0050_250-142276-0032.wav,rising and sailing out of the room mister dinsmore took the seat she had vacated and passing his arm round his little girl said to her in an undertone my little daughter must not be so foolish as to believe that people mean all they say to her
3440-171009-0052_19-227-0070.wav,as to grow up conceited and vain she looked at him with her own sweet innocent smile free from the slightest touch of vanity no papa she said i do not mind when people say such things because i know the bible says
3440-171009-0053_19-227-0010.wav,favor is deceitful and beauty is vain and in another place he that flattereth his neighbor spreadeth a net for his feet so i will try to keep away from that lady shall i not papa whenever you can do so without rudeness daughter
3440-171009-0054_3526-176651-0003.wav,and he moved away thinking to himself how strangely the teachings of that book seem to preserve my child from every evil influence a sigh escaped him there was lurking within his breast a vague consciousness that her father needed such a safeguard
3440-171009-0059_2952-410-0007.wav,and set her down the little girls watched until the last of the party had disappeared down the avenue and then ran gayly up stairs to elsie's room where they busied themselves until tea time in various little preparations for the evening
3440-171009-0061_6272-70168-0020.wav,elsie and carry seemed to be in the secret but only smiled and shook their heads wisely when questioned but at length tea being over and all both old and young assembled as if by common consent in the drawing room it began to be whispered about
3440-171009-0064_201-122255-0034.wav,and with its myriad of lighted tapers and its load of toys and bonbons interspersed with many a richer and more costly gift made quite a display beautiful
3440-171009-0065_5192-19396-0003.wav,missus dinsmore and adelaide approached the tree and began the pleasant task of distributing the gifts everything was labelled and each as his or her name was called out stepped forward to receive the present no one had been forgotten each had something
3440-171009-0069_5808-54425-0005.wav,go and thank him it is well worth it elsie sought him out where he stood alone in a corner an amused spectator of the merry scene see papa she said holding up her hand i think it very beautiful
3440-171009-0070_87-121553-0043.wav,thank you dear papa thank you very much does it please you my darling he asked stooping to press a kiss on the little upturned face so bright and happy yes papa
3440-171009-0078_5778-12761-0041.wav,not to night to morrow after breakfast you may eat the cream candy and the rock but none of the others they are colored and very unwholesome won't you eat some papa she asked with winning sweetness no dearest he said
3440-171009-0079_2764-36619-0000.wav,for though i too am fond of sweet things i will not eat them while i refuse them to you do papa she urged it would give me pleasure to see you enjoying it no darling i will wait until to morrow too
3440-171009-0080_3699-175950-0007.wav,then please keep it for me until to morrow papa will you yes he said
3440-171009-0082_1594-135914-0108.wav,that elsie was very much surprised when her father called her to go to bed is it half past nine already papa she asked
3486-166424-0001_7517-100442-0012.wav,of what powers small like these or or quick on the screen of my mind flashed two pictures side by side
3486-166424-0004_8324-286682-0012.wav,a hare sat upright in the middle of the ancient roadway the valley itself lay serenely under the ambering light smiling peaceful emptied of horror
3486-166424-0007_8747-293952-0072.wav,even the ruins had lost their sinister shape were time worn crumbling piles nothing more
3486-166424-0010_5393-19219-0027.wav,after the horsemen swarmed foot soldiers a forest of shining points and dully gleaming pikes above them clearly to us came their battlecries again ventnor's rifle cracked one of the foremost riders went down another stumbled over him fell
3486-166424-0011_8465-246940-0026.wav,the rush was checked for an instant milling upon the road dick i cried rush ruth over to the tunnel mouth we'll follow we can hold them there i'll get martin chiu ming after the pony quick i pushed the two over the rim of the hollow
3486-166424-0012_446-123502-0028.wav,quick mart i shouted up the shattered stairway we can get through the hollow ruth and drake are on their way to the break we came through hurry all right just a minute he called i heard him empty his magazine with almost machine gun quickness
3486-166424-0013_1355-39947-0068.wav,all my ammunition is on him chiu ming's taking care of that i gasped we darted out of the gateway a good five hundred yards away were ruth and drake running straight to the green tunnel's mouth between them and us was chiu ming urging on the pony
3486-166424-0016_6529-62556-0042.wav,he reached out touched me you're right walter he grinned it does seem like carrying coals to newcastle
3486-166424-0017_5561-39621-0033.wav,scattered prone among these were men and horses others staggered screaming on the farther side of this stony dike our pursuers were held like rushing waters behind a sudden fallen tree timed to a second cried ventnor hold em for a while
3486-166424-0020_2289-152254-0014.wav,we dropped upon our knees sent shot after shot into them they fell back hesitated we sprang up sped on all too short was the check but once more we held them and again now ruth and dick were a scant fifty yards from the crevice i saw him stop
3486-166424-0021_4481-17499-0011.wav,push her from him toward it she shook her head now chiu ming was with them ruth sprang to the pony lifted from its back a rifle then into the mass of their pursuers drake and she poured a fusillade they huddled wavered broke for cover
3486-166424-0022_3857-182315-0014.wav,a chance gasped ventnor behind us was a wolflike yelping the first pack had re formed had crossed the barricade the dynamite had made was rushing upon us i ran as i had never known i could
3486-166424-0025_78-369-0043.wav,their bows and javelins and short bronze swords their pikes and shields and under their round helmets their cruel bearded faces white as our own where the black beards did not cover them their fierce and mocking eyes
3486-166424-0026_322-124147-0017.wav,in this world of ours twenty centuries beyond their time swiftly accurately even as i scanned them we had been drilling into them they advanced deliberately heedless of their fallen their arrows had ceased to fly
3486-166424-0030_460-172357-0022.wav,what was it at which they were glaring over our heads and why had the rifle fire of ruth and drake ceased so abruptly simultaneously we turned within the black background of the fissure stood a shape an apparition
3486-166424-0031_3807-4955-0005.wav,a woman beautiful awesome incredible she was tall standing there swathed from chin to feet in clinging veils of pale amber she seemed taller even than tall drake
3486-166424-0034_8975-270782-0059.wav,they shone from her white face not phosphorescent not merely lucent and light reflecting but as though they themselves were sources of the cold white flames of far stars and as calm as those stars themselves
3486-166424-0035_7190-90542-0032.wav,and in that face although as yet i could distinguish nothing but the eyes i sensed something unearthly god whispered ventnor what is she
3486-166424-0036_1447-130552-0003.wav,the woman stepped from the crevice not fifty feet from her were ruth and drake and chiu ming their rigid attitudes revealing the same shock of awe that had momentarily paralyzed me she looked at them beckoned them
3486-166424-0038_3436-172171-0055.wav,horsemen spearsmen pikemen a full thousand of them at my right were the scattered company that had come from the tunnel entrance threescore or more there seemed a spell upon them
3486-166424-0039_7264-92314-0010.wav,they stood in silence like automatons only their fiercely staring eyes showing that they were alive quick breathed ventnor we ran toward her who had checked death even while its jaws were closing upon us
3486-166424-0040_200-126784-0023.wav,before we had gone half way as though our flight had broken whatever bonds had bound them a clamor arose from the host a wild shouting a clanging of swords on shields i shot a glance behind they were in motion advancing slowly
3486-166424-0041_5688-41232-0069.wav,hesitatingly as yet but i knew that soon that hesitation would pass that they would sweep down upon us engulf us to the crevice i shouted to drake he paid no heed to me nor did ruth
3486-166424-0044_7312-92432-0004.wav,before the cry had ceased there poured with incredible swiftness out of the crevice score upon score of the metal things the fissures vomited them
3486-166424-0045_3699-19401-0021.wav,globes and cubes and pyramids not small like those of the ruins but shapes all of four feet high dully lustrous and deep within that luster the myriads of tiny points of light like unwinking staring eyes
3486-166424-0048_8419-286676-0021.wav,eight feet in width and twenty feet high it shaped itself out from its left side from right side sprang arms fearful arms that grew and grew as globe and cube and angle raced up the column's side and clicked into place each upon each after the other
3486-166424-0050_6454-93938-0030.wav,a shining angled pillar that though rigid immobile seemed to crouch be instinct with living force striving to be unleashed two great globes surmounted it
3486-166424-0051_5192-19397-0026.wav,flexing themselves in grotesque imitation of a boxer
3486-166424-0052_441-128988-0003.wav,again in gigantic awful parody of the spiked gloves of those ancient gladiators who fought for imperial nero
3486-166424-0055_4859-26870-0017.wav,they sliced into the close packed forward ranks of the armored men cut out of them two great gaps sickened i saw fragments of man and horse fly another arm javelined from its place like a flying snake clicked at the end of another
3486-166424-0056_19-227-0015.wav,became a hundred foot chain which swirled like a flail through the huddling mass down upon a knot of the soldiers with a straight forward blow drove a third arm driving through them like a giant punch
3486-166424-0057_2136-5147-0024.wav,all that host which had driven us from the ruins threw down sword spear and pike fled shrieking the horsemen spurred their mounts riding heedless over the footmen who fled with them the smiting thing seemed to watch them go
3486-166424-0060_2893-139322-0013.wav,it melted once more took new form where had been pillar and flailing arms was now a tripod thirty feet high its legs alternate globe and cube and upon its apex a wide and spinning ring of sparkling spheres
3486-166424-0061_4214-7146-0039.wav,out from the middle of this ring stretched a tentacle writhing undulating like a serpent of steel four score yards at least in length
3486-166424-0062_3983-5331-0009.wav,with the three long prongs of this trident the thing struck swiftly
3486-166424-0065_587-41619-0004.wav,wrested my gaze from the hollow turned she lay fainting in drake's arms beside the two the swathed woman stood looking out upon that slaughter calm and still shrouded with an unearthly tranquillity
3486-166424-0066_7078-271888-0075.wav,viewing it it came to me with eyes impersonal cold indifferent as the untroubled stars which look down upon hurricane and earthquake in this world of ours there was a rushing of many feet at our left a wail from chiu ming
3486-166424-0067_1963-142776-0013.wav,were they maddened by fear driven by despair determined to slay before they themselves were slain i do not know but those who still lived of the men from the tunnel mouth were charging us they clustered close their shields held before them
3486-166424-0069_5688-41232-0010.wav,i heard chiu ming scream saw him throw up his hands cover his eyes run straight upon the pikes chiu ming i shouted chiu ming this way i ran toward him
3486-166424-0070_3699-19402-0018.wav,i saw a spear thrown it struck the chinaman squarely in the breast he tottered fell upon his knees even as he dropped the giant flail swept down upon the soldiers it swept through them like a scythe through ripe grain
3486-166424-0074_6531-61334-0126.wav,high up on the mountain path a score of figures crept all that were left of those who but a little before had streamed down to take us captive or to slay
3486-166424-0075_3607-135982-0004.wav,high up in the darkening heavens the lammergeiers the winged scavengers of the himalayas were gathering the woman lifted her hand beckoned us once more slowly we walked toward her stood before her
3486-166446-0000_887-123290-0020.wav,chapter twenty seven the drums of destiny slowly we descended that mount of desolation lingeringly as though the brooding eyes of norhala were not yet sated with destruction
3486-166446-0002_7067-76048-0055.wav,palace temple and home norhala had stamped flat she had crushed them within the rock even as she had promised the tremendous tragedy had absorbed my every faculty
3486-166446-0003_1992-141719-0012.wav,now in the painful surges of awakening realization of full human understanding of that inhuman annihilation i turned to them for strength faintly i wondered again at ruth's scantiness of garb her more than half nudity
3486-166446-0004_39-121914-0032.wav,dwelt curiously upon the red brand across ventnor's forehead
3486-166446-0007_332-128985-0062.wav,from norhala of course i looked for no perception of any of this but from ruth my reaction grew
3486-166446-0008_7113-86041-0005.wav,there was dried blood on the edges a double ring of swollen white flesh rimming the cincture it was the mark of torture martin i cried that ring what did they do to you they waked me with that he answered quietly
3486-166446-0012_3440-171006-0026.wav,before my eyes they tortured my brother norhala they were evil all evil norhala you did well to slay them she caught the woman's hands pressed close to her
3486-166446-0013_328-129766-0064.wav,norhala gazed at her from great gray eyes in which the wrath was dying into which the old tranquillity the old serenity was flowing and when she spoke the golden voice held more than returning echoes of the far away faint chimings it is done she said
3486-166446-0016_6272-70191-0024.wav,and as they rose steadily they drew life from the clear radiance summoning drew closer to the semblance of that tranquil spirit which her vengeance had banished
3486-166446-0017_198-126831-0012.wav,and at last it was twin sister of norhala who looked upon her from the face of ruth the white arms of the woman encircled her the glorious head bent over her flaming tresses mingled with tender brown curls
3486-166446-0018_4853-27670-0002.wav,sister she whispered little sister these men you shall have as long as it pleases you to do with as you will or if it is your wish they shall go back to their world and i will guard them to its gates
3486-166446-0019_5322-7680-0020.wav,but you and i little sister will dwell together in the vastnesses in the peace shall it not be so with no faltering with no glance toward us three
3486-166446-0022_8838-298545-0009.wav,ruth cried drake and sprang toward them she paid no heed and even as he leaped he was caught whirled back against us wait said ventnor
3486-166446-0025_7278-91083-0026.wav,like metal waves back into it rushed the enigmatic billows that had washed over the fragments of the city we were lifted between us and the woman and girl a cleft appeared it widened into a rift
3486-166446-0027_7278-91083-0034.wav,save for the bridge of our voices it separated us from ruth as though she stood upon another world higher we rose the three of us now upon the flat top of a tower upon whose counterpart fifty feet away
3486-166446-0029_8108-280359-0026.wav,silently we streamed through the chasm through the canyon and the tunnel speaking no word drake's eyes fixed with bitter hatred upon norhala ventnor brooding upon her always with that enigmatic sympathy we passed between the walls of the further cleft
3486-166446-0030_909-131045-0043.wav,stood for an instant at the brink of the green forest there came to us as though from immeasurable distances a faint sustained thrumming like the beating of countless muffled drums the thing that carried us trembled the sound died away
3486-166446-0035_2910-131096-0032.wav,is it taps for them the drumming died as i listened fearfully about us was only the swishing the sighing of the falling trees beneath the tread of the thing motionless stood norhala
3486-166446-0036_8088-284756-0080.wav,and as motionless ruth martin i cried once more a dreadful doubt upon me martin what do you mean whence did they come his voice was clear and calm the eyes beneath
3486-166446-0039_83-11691-0029.wav,as i told you or think i told you speaking with unthinkable effort through lips that seemed eternities away from me the atom who strove to open them
3486-166446-0041_5390-24512-0008.wav,in it something ominous something sinister it swelled to a crescendo abruptly ceased and now i saw norhala raise her head listen i saw a world a vast world goodwin marching stately through space
3526-175658-0000_1970-26100-0032.wav,permission to accept such additional employment should it offer having formed an article of the terms on which he had engaged me it was therefore arranged in the course of next day
3526-175658-0001_1841-159771-0035.wav,when evening came i prepared to step over in order to seek a conference with mademoiselle herself on the subject i had not had time to pay the visit before having been all day closely occupied in class
3526-175658-0003_2002-139469-0097.wav,she is some stiff old maid for though the daughter of madame reuter she may well number upwards of forty winters besides if it were otherwise if she be both young and pretty i am not handsome
3526-175658-0006_4397-15668-0018.wav,in a moment i had pulled the bell in another moment the door was opened and within appeared a passage paved alternately with black and white marble the walls were painted in imitation of marble also and at the far end opened a glass door
3526-175658-0007_730-360-0002.wav,through which i saw shrubs and a grass plat looking pleasant in the sunshine of the mild spring evening for it was now the middle of april this then was my first glimpse of the garden but i had not time to look long
3526-175658-0008_2952-407-0012.wav,the portress after having answered in the affirmative my question as to whether her mistress was at home opened the folding doors of a room to the left and having ushered me in closed them behind me i found myself in a salon
3526-175658-0009_2391-145015-0067.wav,with a very well painted highly varnished floor chairs and sofas covered with white draperies a green porcelain stove walls hung with pictures in gilt frames a gilt pendule and other ornaments on the mantelpiece
3526-175658-0010_6081-41998-0015.wav,a large lustre pendent from the centre of the ceiling mirrors consoles muslin curtains and a handsome centre table completed the inventory of furniture all looked extremely clean and glittering
3526-175658-0013_7226-86964-0026.wav,which being undrawn afforded another glimpse of the garden through the large clear panes round which some leaves of ivy some tendrils of vine were trained
3526-175658-0014_6563-63821-0029.wav,for i am not easily embarrassed i commenced the conversation by remarking on the pleasant aspect of her little cabinet
3526-175658-0015_8630-305213-0031.wav,yes she said she often thought so and added
3526-175658-0016_2289-152253-0010.wav,but you see i could not take my garden with me and i should scarcely find one so large and pleasant anywhere else in town i approved her judgment but you have not seen it yet said she rising
3526-175658-0018_26-495-0062.wav,not very broad strip of cultured ground with an alley bordered by enormous old fruit trees down the middle there was a sort of lawn a parterre of rose trees some flower borders and on the far side
3526-175658-0019_481-123720-0028.wav,it looked pleasant to me very pleasant so long a time had elapsed since i had seen a garden of any sort
3526-175658-0021_4051-10927-0025.wav,who might indeed be older than i but was still young she could not i thought be more than six or seven and twenty she was as fair as a fair englishwoman she had no cap her hair was nut brown and she wore it in curls
3526-175658-0022_405-130895-0005.wav,pretty her features were not nor very soft nor very regular but neither were they in any degree plain and i already saw cause to deem them expressive what was their predominant cast
3526-175658-0023_5104-33406-0017.wav,was it sagacity sense yes i thought so but i could scarcely as yet be sure i discovered however
3526-175658-0024_39-121915-0029.wav,she said she was not absolutely certain of the wisdom of the step she was about to take because i was so young and parents might possibly object to a professor like me for their daughters but it is often well to act on one's own judgment said she
3526-175658-0026_250-142276-0040.wav,who is a married man of near fifty i remarked that i hoped she would find me worthy of her good opinion that if i knew myself i was incapable of betraying any confidence reposed in me du reste said she
3526-175658-0027_1034-121119-0057.wav,the surveillance will be strictly attended to and then she proceeded to discuss the subject of terms she was very cautious quite on her guard she did not absolutely bargain but she warily sounded me to find out what my expectations might be
3526-175658-0031_4267-287369-0034.wav,because as i acquiesced in all things there was no further ground for the exercise of her parts of speech i was obliged to rise i would rather have sat a little longer what had i to return to but my small empty room
3526-175658-0033_1088-134315-0024.wav,when i rose to go i held out my hand on purpose though i knew it was contrary to the etiquette of foreign habits she smiled and said ah
3526-175658-0034_7447-91187-0054.wav,and with the sort of tranquillity obvious in all she did a tranquillity which soothed and suited me singularly at least i thought so that evening brussels seemed a very pleasant place to me when i got out again into the street
3526-176651-0000_3664-178366-0008.wav,and her deep eyes fixed on the smoke in the valley below her breath was still coming fast between her parted lips there were tiny drops along the roots of her shining hair for the climb had been steep
3526-176651-0001_1743-142914-0003.wav,as on the white mists trailing up the steeps below her beyond them was a gap in the next mountain chain and down in the little valley just visible through it were trailing blue mists as well and she knew
3526-176651-0007_1455-138263-0038.wav,beyond the blue smoke drifting in the valley those limitless blue waves must run under the sun on and on to the end of the world her dead sister had gone into that far silence
3526-176651-0009_4859-29340-0016.wav,moved slowly to the cliff that dropped sheer ten feet aside from the trail and stood there like a great scarlet flower in still air there was the way at her feet
3526-176651-0011_1263-138246-0003.wav,she'd better go home now but the path had a snake like charm for her and still she stood following it as far down as she could with her eyes down it went
3526-176651-0013_6437-66173-0002.wav,the little creature dropped of a sudden to the ground and like something wild lay flat a human figure had filled the leafy mouth that swallowed up the trail and it was coming towards her
3526-176651-0015_587-54108-0016.wav,like a crouched panther cub looking down for a moment all that was human seemed gone from her eyes but as she watched all that was lost came back to them
3526-176651-0017_909-131044-0024.wav,now both man and horse had stopped the stranger had taken off his gray slouched hat and he was wiping his face with something white something blue was tied loosely about his throat
3526-176651-0018_26-495-0002.wav,she had never seen a man like that before his face was smooth and looked different as did his throat and his hands his breeches were tight
3526-176651-0020_4297-13009-0015.wav,in her wonder over him she almost forgot herself forgot to wonder where he was going and why he was coming into those lonely hills until as his horse turned a bend of the trail
3526-176651-0021_4859-22176-0021.wav,she saw hanging from the other side of the saddle something that looked like a gun he was a raider that man so cautiously and swiftly then she pushed herself back from the edge of the cliff
3526-176653-0000_8324-286683-0011.wav,the ferns drenched his stirrups as he brushed through them and each dripping tree top broke the sunlight and let it drop in tent like beams through the shimmering undermist a bird flashed here and there through the green gloom
3526-176653-0001_4362-15663-0082.wav,but there was no sound in the air but the footfalls of his horse and the easy creaking of leather under him the drip of dew overhead and the running of water below now and then he could see the same slender foot prints in the rich loam
3526-176653-0002_6000-55211-0052.wav,and he saw them in the sand where the first tiny brook tinkled across the path from a gloomy ravine there the little creature had taken a flying leap across it and beyond he could see the prints no more he little guessed that while he halted to let his horse drink
3526-176653-0004_5339-14134-0065.wav,pushing the net in front of him he was a raider sure she thought now and he was looking for a moonshine still and the wild little thing in the bushes smiled cunningly there was no still up that creek
3526-176653-0011_2989-138035-0031.wav,and he smiled again cat got your tongue her eyes fell at the ancient banter but she lifted them straightway and stared again you live around here she stared on
3526-176653-0012_328-129766-0080.wav,where no answer what's your name little girl and still she stared
