2026-06-01 08:18:30 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:120 - INFO ] 从baseline预训练权重中加载
2026-06-01 08:18:31 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:127 - INFO ] 从Wavlm预训练权重中加载
2026-06-04 05:39:42 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 58, iter:12600, lr:3.906e-06, loss:-6.837, batch:12600 utterances> 
2026-06-04 05:40:28 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 58, iter:12800, lr:3.906e-06, loss:-6.463, batch:12800 utterances> 
2026-06-04 05:41:14 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 58, iter:13000, lr:3.906e-06, loss:-6.863, batch:13000 utterances> 
2026-06-04 05:41:58 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 58, iter:13200, lr:3.906e-06, loss:-7.078, batch:13200 utterances> 
2026-06-04 05:42:43 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 58, iter:13400, lr:3.906e-06, loss:-4.430, batch:13400 utterances> 
2026-06-04 05:43:28 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 58, iter:13600, lr:3.906e-06, loss:-7.232, batch:13600 utterances> 
2026-06-04 05:44:13 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 58, iter:13800, lr:3.906e-06, loss:-6.876, batch:13800 utterances> 
2026-06-04 05:44:58 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 58, iter:14000, lr:3.906e-06, loss:-6.768, batch:14000 utterances> 
2026-06-04 05:45:44 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 58, iter:14200, lr:3.906e-06, loss:-6.304, batch:14200 utterances> 
2026-06-04 05:46:29 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 58, iter:14400, lr:3.906e-06, loss:-5.125, batch:14400 utterances> 
2026-06-04 05:47:14 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 58, iter:14600, lr:3.906e-06, loss:-6.500, batch:14600 utterances> 
2026-06-04 05:47:59 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 58, iter:14800, lr:3.906e-06, loss:-6.438, batch:14800 utterances> 
2026-06-04 05:48:44 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 58, iter:15000, lr:3.906e-06, loss:-6.373, batch:15000 utterances> 
2026-06-04 05:49:30 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 58, iter:15200, lr:3.906e-06, loss:-7.771, batch:15200 utterances> 
2026-06-04 05:50:15 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 58, iter:15400, lr:3.906e-06, loss:-6.217, batch:15400 utterances> 
2026-06-04 05:50:59 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 58, iter:15600, lr:3.906e-06, loss:-5.928, batch:15600 utterances> 
2026-06-04 05:51:44 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 58, iter:15800, lr:3.906e-06, loss:-6.968, batch:15800 utterances> 
2026-06-04 05:52:30 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 58, iter:16000, lr:3.906e-06, loss:-6.292, batch:16000 utterances> 
2026-06-04 05:52:43 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:266 - INFO ] <epoch: 58, lr:3.906e-06, loss:-6.174, Total time:60.457 min> 
2026-06-04 05:52:43 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:274 - INFO ] Validation model ......
2026-06-04 05:53:00 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch: 58, iter:200, lr:3.906e-06, loss:-2.067, batch:200 utterances> 
2026-06-04 05:53:17 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch: 58, iter:400, lr:3.906e-06, loss:-1.109, batch:400 utterances> 
2026-06-04 05:53:33 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch: 58, iter:600, lr:3.906e-06, loss:-0.850, batch:600 utterances> 
2026-06-04 05:53:49 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch: 58, iter:800, lr:3.906e-06, loss:-1.226, batch:800 utterances> 
2026-06-04 05:54:06 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch: 58, iter:1000, lr:3.906e-06, loss:-1.608, batch:1000 utterances> 
2026-06-04 05:54:22 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch: 58, iter:1200, lr:3.906e-06, loss:-1.746, batch:1200 utterances> 
2026-06-04 05:54:39 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch: 58, iter:1400, lr:3.906e-06, loss:-2.279, batch:1400 utterances> 
2026-06-04 05:54:56 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch: 58, iter:1600, lr:3.906e-06, loss:-2.093, batch:1600 utterances> 
2026-06-04 05:55:13 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch: 58, iter:1800, lr:3.906e-06, loss:-1.914, batch:1800 utterances> 
2026-06-04 05:55:17 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:293 - INFO ] <epoch: 58, lr:3.906e-06, loss:-1.636, Total time:2.581 min> 
2026-06-04 05:55:17 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:320 - INFO ] no improvement, best loss: -1.6370
2026-06-04 05:55:26 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:242 - INFO ] Training model ......
2026-06-04 05:56:11 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:200, lr:3.906e-06, loss:-6.340, batch:200 utterances> 
2026-06-04 05:56:56 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:400, lr:3.906e-06, loss:-6.893, batch:400 utterances> 
2026-06-04 05:57:41 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:600, lr:3.906e-06, loss:-6.683, batch:600 utterances> 
2026-06-04 05:58:26 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:800, lr:3.906e-06, loss:-5.472, batch:800 utterances> 
2026-06-04 05:59:11 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:1000, lr:3.906e-06, loss:-8.361, batch:1000 utterances> 
2026-06-04 05:59:57 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:1200, lr:3.906e-06, loss:-6.563, batch:1200 utterances> 
2026-06-04 06:00:41 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:1400, lr:3.906e-06, loss:-6.711, batch:1400 utterances> 
2026-06-04 06:01:27 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:1600, lr:3.906e-06, loss:-5.535, batch:1600 utterances> 
2026-06-04 06:02:12 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:1800, lr:3.906e-06, loss:-6.805, batch:1800 utterances> 
2026-06-04 06:02:57 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:2000, lr:3.906e-06, loss:-4.618, batch:2000 utterances> 
2026-06-04 06:03:42 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:2200, lr:3.906e-06, loss:-5.487, batch:2200 utterances> 
2026-06-04 06:04:28 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:2400, lr:3.906e-06, loss:-5.615, batch:2400 utterances> 
2026-06-04 06:05:13 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:2600, lr:3.906e-06, loss:-7.485, batch:2600 utterances> 
2026-06-04 06:05:58 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:2800, lr:3.906e-06, loss:-6.012, batch:2800 utterances> 
2026-06-04 06:06:43 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:3000, lr:3.906e-06, loss:-6.674, batch:3000 utterances> 
2026-06-04 06:07:28 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:3200, lr:3.906e-06, loss:-5.934, batch:3200 utterances> 
2026-06-04 06:08:13 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:3400, lr:3.906e-06, loss:-5.062, batch:3400 utterances> 
2026-06-04 06:08:59 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:3600, lr:3.906e-06, loss:-5.682, batch:3600 utterances> 
2026-06-04 06:09:44 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:3800, lr:3.906e-06, loss:-6.310, batch:3800 utterances> 
2026-06-04 06:10:30 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:4000, lr:3.906e-06, loss:-6.503, batch:4000 utterances> 
2026-06-04 06:11:15 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:4200, lr:3.906e-06, loss:-7.188, batch:4200 utterances> 
2026-06-04 06:12:00 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:4400, lr:3.906e-06, loss:-6.584, batch:4400 utterances> 
2026-06-04 06:12:45 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:4600, lr:3.906e-06, loss:-6.697, batch:4600 utterances> 
2026-06-04 06:13:30 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:4800, lr:3.906e-06, loss:-6.258, batch:4800 utterances> 
2026-06-04 06:14:14 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:5000, lr:3.906e-06, loss:-6.371, batch:5000 utterances> 
2026-06-04 06:14:59 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:5200, lr:3.906e-06, loss:-6.057, batch:5200 utterances> 
2026-06-04 06:15:45 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:5400, lr:3.906e-06, loss:-6.937, batch:5400 utterances> 
2026-06-04 06:16:30 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:5600, lr:3.906e-06, loss:-6.515, batch:5600 utterances> 
2026-06-04 06:17:15 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:5800, lr:3.906e-06, loss:-5.636, batch:5800 utterances> 
2026-06-04 06:18:01 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:6000, lr:3.906e-06, loss:-7.221, batch:6000 utterances> 
2026-06-04 06:18:46 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:6200, lr:3.906e-06, loss:-7.363, batch:6200 utterances> 
2026-06-04 06:19:30 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:6400, lr:3.906e-06, loss:-6.083, batch:6400 utterances> 
2026-06-04 06:20:15 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:6600, lr:3.906e-06, loss:-5.577, batch:6600 utterances> 
2026-06-04 06:21:01 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:6800, lr:3.906e-06, loss:-6.719, batch:6800 utterances> 
2026-06-04 06:21:45 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:7000, lr:3.906e-06, loss:-6.911, batch:7000 utterances> 
2026-06-04 06:22:31 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:7200, lr:3.906e-06, loss:-5.767, batch:7200 utterances> 
2026-06-04 06:23:16 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:7400, lr:3.906e-06, loss:-4.667, batch:7400 utterances> 
2026-06-04 06:24:01 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:7600, lr:3.906e-06, loss:-6.692, batch:7600 utterances> 
2026-06-04 06:24:46 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:7800, lr:3.906e-06, loss:-5.528, batch:7800 utterances> 
2026-06-04 06:25:32 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:8000, lr:3.906e-06, loss:-5.253, batch:8000 utterances> 
2026-06-04 06:26:17 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:8200, lr:3.906e-06, loss:-6.555, batch:8200 utterances> 
2026-06-04 06:27:02 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:8400, lr:3.906e-06, loss:-7.368, batch:8400 utterances> 
2026-06-04 06:27:47 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:8600, lr:3.906e-06, loss:-4.076, batch:8600 utterances> 
2026-06-04 06:28:32 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:8800, lr:3.906e-06, loss:-5.601, batch:8800 utterances> 
2026-06-04 06:29:17 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:9000, lr:3.906e-06, loss:-7.889, batch:9000 utterances> 
2026-06-04 06:30:02 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:9200, lr:3.906e-06, loss:-6.244, batch:9200 utterances> 
2026-06-04 06:30:48 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:9400, lr:3.906e-06, loss:-5.606, batch:9400 utterances> 
2026-06-04 06:31:33 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:9600, lr:3.906e-06, loss:-6.104, batch:9600 utterances> 
2026-06-04 06:32:19 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:9800, lr:3.906e-06, loss:-6.220, batch:9800 utterances> 
2026-06-04 06:33:05 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:10000, lr:3.906e-06, loss:-6.605, batch:10000 utterances> 
2026-06-04 06:33:50 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:10200, lr:3.906e-06, loss:-6.277, batch:10200 utterances> 
2026-06-04 06:34:35 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:10400, lr:3.906e-06, loss:-4.591, batch:10400 utterances> 
2026-06-04 06:35:21 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:10600, lr:3.906e-06, loss:-4.605, batch:10600 utterances> 
2026-06-04 06:36:06 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:10800, lr:3.906e-06, loss:-5.477, batch:10800 utterances> 
2026-06-04 06:36:51 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:11000, lr:3.906e-06, loss:-6.294, batch:11000 utterances> 
2026-06-04 06:37:36 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:11200, lr:3.906e-06, loss:-5.615, batch:11200 utterances> 
2026-06-04 06:38:21 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:11400, lr:3.906e-06, loss:-6.956, batch:11400 utterances> 
2026-06-04 06:39:06 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:11600, lr:3.906e-06, loss:-7.106, batch:11600 utterances> 
2026-06-04 06:39:51 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:11800, lr:3.906e-06, loss:-4.950, batch:11800 utterances> 
2026-06-04 06:40:36 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:12000, lr:3.906e-06, loss:-6.110, batch:12000 utterances> 
2026-06-04 06:41:21 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:12200, lr:3.906e-06, loss:-6.213, batch:12200 utterances> 
2026-06-04 06:42:06 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:12400, lr:3.906e-06, loss:-6.117, batch:12400 utterances> 
2026-06-04 06:42:51 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:12600, lr:3.906e-06, loss:-5.540, batch:12600 utterances> 
2026-06-04 06:43:35 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:12800, lr:3.906e-06, loss:-7.408, batch:12800 utterances> 
2026-06-04 06:44:21 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:13000, lr:3.906e-06, loss:-5.966, batch:13000 utterances> 
2026-06-04 06:45:06 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:13200, lr:3.906e-06, loss:-4.119, batch:13200 utterances> 
2026-06-04 06:45:51 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:13400, lr:3.906e-06, loss:-8.043, batch:13400 utterances> 
2026-06-04 06:46:35 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:13600, lr:3.906e-06, loss:-4.765, batch:13600 utterances> 
2026-06-04 06:47:20 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:13800, lr:3.906e-06, loss:-6.792, batch:13800 utterances> 
2026-06-04 06:48:05 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:14000, lr:3.906e-06, loss:-8.158, batch:14000 utterances> 
2026-06-04 06:48:51 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:14200, lr:3.906e-06, loss:-7.315, batch:14200 utterances> 
2026-06-04 06:49:36 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:14400, lr:3.906e-06, loss:-5.704, batch:14400 utterances> 
2026-06-04 06:50:21 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:14600, lr:3.906e-06, loss:-6.873, batch:14600 utterances> 
2026-06-04 06:51:05 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:14800, lr:3.906e-06, loss:-6.211, batch:14800 utterances> 
2026-06-04 06:51:50 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:15000, lr:3.906e-06, loss:-4.950, batch:15000 utterances> 
2026-06-04 06:52:35 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:15200, lr:3.906e-06, loss:-7.721, batch:15200 utterances> 
2026-06-04 06:53:20 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:15400, lr:3.906e-06, loss:-5.457, batch:15400 utterances> 
2026-06-04 06:54:06 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:15600, lr:3.906e-06, loss:-5.514, batch:15600 utterances> 
2026-06-04 06:54:51 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:15800, lr:3.906e-06, loss:-6.402, batch:15800 utterances> 
2026-06-04 06:55:36 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch: 59, iter:16000, lr:3.906e-06, loss:-5.902, batch:16000 utterances> 
2026-06-04 06:55:49 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:266 - INFO ] <epoch: 59, lr:3.906e-06, loss:-6.206, Total time:60.388 min> 
2026-06-04 06:55:49 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:274 - INFO ] Validation model ......
2026-06-04 06:56:07 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch: 59, iter:200, lr:3.906e-06, loss:-2.060, batch:200 utterances> 
2026-06-04 06:56:24 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch: 59, iter:400, lr:3.906e-06, loss:-1.083, batch:400 utterances> 
2026-06-04 06:56:41 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch: 59, iter:600, lr:3.906e-06, loss:-0.815, batch:600 utterances> 
2026-06-04 06:56:58 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch: 59, iter:800, lr:3.906e-06, loss:-1.207, batch:800 utterances> 
2026-06-04 06:57:15 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch: 59, iter:1000, lr:3.906e-06, loss:-1.584, batch:1000 utterances> 
2026-06-04 06:57:31 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch: 59, iter:1200, lr:3.906e-06, loss:-1.750, batch:1200 utterances> 
2026-06-04 06:57:48 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch: 59, iter:1400, lr:3.906e-06, loss:-2.304, batch:1400 utterances> 
2026-06-04 06:58:04 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch: 59, iter:1600, lr:3.906e-06, loss:-2.036, batch:1600 utterances> 
2026-06-04 06:58:21 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch: 59, iter:1800, lr:3.906e-06, loss:-1.884, batch:1800 utterances> 
2026-06-04 06:58:25 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:293 - INFO ] <epoch: 59, lr:3.906e-06, loss:-1.619, Total time:2.597 min> 
